 Time, Input, Delta Input, Velocity, Acceleration ,Voltage,Delta Voltage,RPM,RPM per s
22.849724,1,0,1593.879503,-5180.469049,11.85,0,4781.638509,-15541.407147
22.859727,1,0,1597.954618,407.511538,11.85,0,4793.863854,1222.534614
22.86988,1,0,1578.282828,-1967.178981,11.85,0,4734.848484,-5901.536943
22.879741,1,0,1611.08426,3280.143142,11.85,0,4833.25278,9840.429426
22.889928,1,0,1601.794009,-929.025042,11.85,0,4805.382027,-2787.075126
22.89973,1,0,1591.216485,-1057.752429,11.85,0,4773.649455,-3173.257287
22.909793,1,0,1595.914459,469.797398,11.85,0,4787.743377,1409.392194
22.919774,1,0,1557.268551,-3864.590802,11.85,0,4671.805653,-11593.772406
22.929773,1,0,1611.21405,5394.549882,11.85,0,4833.64215,16183.649646
22.939708,1,0,1622.718053,1150.400295,11.85,0,4868.154159,3451.200885
22.949992,1,0,1592.99084,-2972.721244,11.85,0,4778.97252,-8918.163732
22.959721,1,0,1618.122977,2513.213704,11.85,0,4854.368931,7539.641112
22.969829,1,0,1635.456701,1733.372394,11.85,0,4906.370103,5200.117182
22.979736,1,0,1590.204341,-4525.236003,11.85,0,4770.613023,-13575.708009
22.989834,1,0,1622.718053,3251.371148,11.85,0,4868.154159,9754.113444
22.999746,0.937008,-6.299216,1597.061407,-2565.664573,11.1035448,-74.6457096,4791.184221,-7696.993719
23.009772,0.937008,0,1609.269392,1220.798469,11.1035448,0,4827.808176,3662.395407
23.019749,0.937008,0,1590.583744,-1868.564746,11.1035448,0,4771.751232,-5605.694238
23.029746,0.937008,0,1550.868486,-3971.525788,11.1035448,0,4652.605458,-11914.577364
23.039754,0.937008,0,1559.575795,870.730903,11.1035448,0,4678.727385,2612.192709
23.049829,0.937008,0,1515.955431,-4362.036447,11.1035448,0,4547.866293,-13086.109341
23.05989,0.937008,0,1500.262546,-1569.288496,11.1035448,0,4500.787638,-4707.865488
23.07002,0.937008,0,1524.274064,2401.151853,11.1035448,0,4572.822192,7203.455559
23.079779,0.937008,0,1479.180534,-4509.353049,11.1035448,0,4437.541602,-13528.059147
23.09011,0.937008,0,1472.645608,-653.492615,11.1035448,0,4417.936824,-1960.477845
23.099727,0.897638,-3.937006,1484.56057,1191.496224,10.6370103,-46.6535211,4453.68171,3574.488672
23.10996,0.897638,0,1509.433962,2487.339219,10.6370103,0,4528.301886,7462.017657
23.119723,0.866142,-3.149605,1455.498144,-5393.581802,10.2637827,-37.32281925,4366.494432,-16180.745406
23.129828,0.866142,0,1483.239395,2774.12506,10.2637827,0,4449.718185,8322.37518
23.139719,0.866142,0,1482.579689,-65.970618,10.2637827,0,4447.739067,-197.911854
23.149708,0.866142,0,1428.673477,-5390.621198,10.2637827,0,4286.020431,-16171.863594
23.159741,0.84252,-2.362204,1414.227125,-1444.63518,9.983862,-27.9921174,4242.681375,-4333.90554
23.169765,0.84252,0,1395.186606,-1904.051867,9.983862,0,4185.559818,-5712.155601
23.179728,0.826772,-1.574802,1398.210291,302.368462,9.7972482,-18.6614037,4194.630873,907.105386
23.189966,0.826772,0,1357.681081,-4052.921011,9.7972482,0,4073.043243,-12158.763033
23.199761,0.826772,0,1367.147447,946.636614,9.7972482,0,4101.442341,2839.909842
23.209829,0.826772,0,1359.804188,-734.325866,9.7972482,0,4079.412564,-2202.977598
23.219745,0.795276,-3.149611,1313.801485,-4600.27036,9.4240206,-37.32289035,3941.404455,-13800.81108
23.230185,0.795276,0,1347.436502,3363.501746,9.4240206,0,4042.309506,10090.505238
23.239738,0.795276,0,1324.415602,-2302.090044,9.4240206,0,3973.246806,-6906.270132
23.24975,0.795276,0,1284.439021,-3997.658036,9.4240206,0,3853.317063,-11992.974108
23.259731,0.771654,-2.362204,1316.222442,3178.342034,9.1440999,-27.9921174,3948.667326,9535.026102
23.270041,0.771654,0,1282.380097,-3384.234413,9.1440999,0,3847.140291,-10152.703239
23.279742,0.771654,0,1268.955016,-1342.508192,9.1440999,0,3806.865048,-4027.524576
23.289834,0.771654,0,1252.74037,-1621.464599,9.1440999,0,3758.22111,-4864.393797
23.299735,0.724409,-4.724407,1263.344072,1060.37022,8.58424665,-55.98422295,3790.032216,3181.11066
23.309878,0.724409,0,1244.555072,-1878.90002,8.58424665,0,3733.665216,-5636.70006
23.319732,0.669291,-5.511814,1253.05432,849.924834,7.93109835,-65.3149959,3759.16296,2549.774502
23.329812,0.669291,0,1231.527094,-2152.722631,7.93109835,0,3694.581282,-6458.167893
23.33973,0.653543,-1.574802,1184.483269,-4704.382442,7.74448455,-18.6614037,3553.449807,-14113.147326
23.349702,0.653543,0,1128.222485,-5626.07837,7.74448455,0,3384.667455,-16878.23511
23.359735,0.614173,-3.937006,1108.033241,-2018.924448,7.27795005,-46.6535211,3324.099723,-6056.773344
23.369749,0.614173,0,1102.414287,-561.895371,7.27795005,0,3307.242861,-1685.686113
23.379738,0.582677,-3.149605,1070.148216,-3226.607176,6.90472245,-37.32281925,3210.444648,-9679.821528
23.390213,0.582677,0,1072.098633,195.041755,6.90472245,0,3216.295899,585.125265
23.399741,0.582677,0,1015.486164,-5661.246907,6.90472245,0,3046.458492,-16983.740721
23.409875,0.582677,0,1025.325541,983.937686,6.90472245,0,3075.976623,2951.813058
23.41975,0.566929,-1.574802,980.728681,-4459.685945,6.71810865,-18.6614037,2942.186043,-13379.057835
23.429849,0.566929,0,986.241925,551.324373,6.71810865,0,2958.725775,1653.973119
23.439719,0.543307,-2.36221,963.576797,-2266.512807,6.43818795,-27.9921885,2890.730391,-6799.538421
23.449806,0.543307,0,937.294967,-2628.183034,6.43818795,0,2811.884901,-7884.549102
23.45976,0.527559,-1.574802,931.532371,-576.259598,6.25157415,-18.6614037,2794.597113,-1728.778794
23.469841,0.527559,0,912.200684,-1933.16866,6.25157415,0,2736.602052,-5799.50598
23.479737,0.488189,-3.937006,890.789239,-2141.144488,5.78503965,-46.6535211,2672.367717,-6423.433464
23.489832,0.488189,0,878.194432,-1259.480702,5.78503965,0,2634.583296,-3778.442106
23.499719,0.448819,-3.937009,840.901446,-3729.29859,5.31850515,-46.65355665,2522.704338,-11187.89577
23.5104,0.448819,0,856.384345,1548.289894,5.31850515,0,2569.153035,4644.869682
23.519742,0.433071,-1.574802,830.702775,-2568.157075,5.13189135,-18.6614037,2492.108325,-7704.471225
23.529772,0.433071,0,789.016885,-4168.588959,5.13189135,0,2367.050655,-12505.766877
23.539722,0.401575,-3.149608,756.000756,-3301.612896,4.75866375,-37.3228548,2268.002268,-9904.838688
23.549698,0.401575,0,740.87794,-1512.281564,4.75866375,0,2222.63382,-4536.844692
23.55975,0.362205,-3.937006,736.919676,-395.82646,4.29212925,-46.6535211,2210.759028,-1187.47938
23.569972,0.362205,0,704.671975,-3224.770056,4.29212925,0,2114.015925,-9674.310168
23.579724,0.307087,-5.511811,675.447484,-2922.449124,3.63898095,-65.31496035,2026.342452,-8767.347372
23.590382,0.307087,0,633.051625,-4239.58586,3.63898095,0,1899.154875,-12718.75758
23.599732,0.275591,-3.149608,612.670016,-2038.160943,3.26575335,-37.3228548,1838.010048,-6114.482829
23.610762,0.275591,0,589.379384,-2329.063242,3.26575335,0,1768.138152,-6987.189726
23.619746,0.220472,-5.51181,558.409649,-3096.973419,2.6125932,-65.3149485,1675.228947,-9290.920257
23.629746,0.220472,0,522.46604,-3594.360961,2.6125932,0,1567.39812,-10783.082883
23.639752,0.204724,-1.574802,489.33255,-3313.348931,2.4259794,-18.6614037,1467.99765,-9940.046793
23.649884,0.204724,0,456.110744,-3322.180671,2.4259794,0,1368.332232,-9966.542013
23.659721,0.165354,-3.937009,423.908436,-3220.230791,1.9594449,-46.65355665,1271.725308,-9660.692373
23.669916,0.165354,0,408.238248,-1567.018794,1.9594449,0,1224.714744,-4701.056382
23.679716,0.133858,-3.149606,362.719672,-4551.857574,1.5862173,-37.3228311,1088.159016,-13655.572722
23.690055,0.133858,0,344.78003,-1793.964176,1.5862173,0,1034.34009,-5381.892528
23.69971,0.062992,-7.086614,313.396117,-3138.391332,0.7464552,-83.9763759,940.188351,-9415.173996
23.70982,0.062992,0,269.963825,-4343.229217,0.7464552,0,809.891475,-13029.687651
23.719732,0.047244,-1.574803,223.007705,-4695.611993,0.5598414,-18.66141555,669.023115,-14086.835979
23.730051,0.047244,0,184.841175,-3816.65297,0.5598414,0,554.523525,-11449.95891
23.739729,0.047244,0,152.220903,-3262.027225,0.5598414,0,456.662709,-9786.081675
23.749695,0.047244,0,138.318326,-1390.257718,0.5598414,0,414.954978,-4170.773154
23.759738,0.047244,0,115.190121,-2312.82045,0.5598414,0,345.570363,-6938.46135
23.769863,0.047244,0,103.390698,-1179.942336,0.5598414,0,310.172094,-3539.827008
23.779725,0.047244,0,90.323222,-1306.747629,0.5598414,0,270.969666,-3920.242887
23.790299,0.047244,0,81.236418,-908.680336,0.5598414,0,243.709254,-2726.041008
23.799743,0.007874,-3.937008,74.081482,-715.493606,0.0933069,-46.6535448,222.244446,-2146.480818
23.810347,0.007874,0,63.816209,-1026.527291,0.0933069,0,191.448627,-3079.581873
23.819729,0,-0.787402,54.247586,-956.862333,0,-9.3307137,162.742758,-2870.586999
23.829956,0,0,48.202528,-604.505824,0,0,144.607584,-1813.517472
23.839734,0,0,41.661372,-654.115554,0,0,124.984116,-1962.346662
23.849749,0,0,41.661372,0,0,0,124.984116,0
23.859729,0,0,41.661372,0,0,0,124.984116,0
23.869957,0,0,41.661372,0,0,0,124.984116,0
23.879728,0,0,41.661372,0,0,0,124.984116,0
23.89,0,0,41.661372,0,0,0,124.984116,0
23.899733,-0.007813,-0.78125,41.661372,0,-0.09258405,-9.2578125,124.984116,0
23.910041,-0.007813,0,41.661372,0,-0.09258405,0,124.984116,0
23.919733,-0.007813,0,41.661372,0,-0.09258405,0,124.984116,0
23.930084,-0.007813,0,41.661372,0,-0.09258405,0,124.984116,0
23.939723,-0.015625,-0.78125,41.661372,0,-0.18515625,-9.2578125,124.984116,0
23.949874,-0.015625,0,41.661372,0,-0.18515625,0,124.984116,0
23.959731,-0.015625,0,41.661372,0,-0.18515625,0,124.984116,0
23.969754,-0.015625,0,41.661372,0,-0.18515625,0,124.984116,0
23.979726,-0.03125,-1.5625,41.661372,0,-0.3703125,-18.515625,124.984116,0
23.989738,-0.03125,0,41.661372,0,-0.3703125,0,124.984116,0
23.999722,-0.03125,0,41.661372,0,-0.3703125,0,124.984116,0
24.009739,-0.03125,0,41.661372,0,-0.3703125,0,124.984116,0
24.019718,-0.03125,0,41.661372,0,-0.3703125,0,124.984116,0
24.029732,-0.03125,0,41.661372,0,-0.3703125,0,124.984116,0
24.039749,-0.046875,-1.5625,41.661372,0,-0.55546875,-18.515625,124.984116,0
24.04982,-0.046875,0,41.661372,0,-0.55546875,0,124.984116,0
24.059726,-0.0625,-1.5625,41.661372,0,-0.740625,-18.515625,124.984116,0
24.069784,-0.0625,0,41.661372,0,-0.740625,0,124.984116,0
24.07972,-0.078125,-1.5625,0,-4166.13722,-0.92578125,-18.515625,0,-12498.41166
24.089874,-0.078125,0,-1.91224,-191.224004,-0.92578125,0,-5.73672,-573.672012
24.099734,-0.125,-4.6875,-51.052055,-4913.981519,-1.48125,-55.546875,-153.156165,-14741.944557
24.109903,-0.125,0,-67.853653,-1680.159801,-1.48125,0,-203.560959,-5040.479403
24.119733,-0.140625,-1.5625,-88.121255,-2026.760161,-1.66640625,-18.515625,-264.363765,-6080.280483
24.129977,-0.140625,0,-116.71199,-2859.073498,-1.66640625,0,-350.13597,-8577.220494
24.139766,-0.15625,-1.5625,-140.613355,-2390.136563,-1.8515625,-18.515625,-421.840065,-7170.409689
24.149702,-0.15625,0,-162.918191,-2230.483517,-1.8515625,0,-488.754573,-6691.450551
24.159716,-0.179688,-2.34375,-172.62511,-970.691942,-2.1293028,-27.7734375,-517.87533,-2912.075826
24.169983,-0.179688,0,-193.109841,-2048.473083,-2.1293028,0,-579.329523,-6145.419249
24.179713,-0.195313,-1.5625,-205.854502,-1274.466116,-2.31445905,-18.515625,-617.563506,-3823.398348
24.189968,-0.195313,0,-227.032795,-2117.829285,-2.31445905,0,-681.098385,-6353.487855
24.199719,-0.226563,-3.125,-250.903252,-2387.045682,-2.68477155,-37.03125,-752.709756,-7161.137046
24.209817,-0.226563,0,-277.200277,-2629.702549,-2.68477155,0,-831.600831,-7889.107647
24.219735,-0.257813,-3.125,-298.200361,-2100.008362,-3.05508405,-37.03125,-894.601083,-6300.025086
24.229868,-0.257813,0,-315.950775,-1775.041405,-3.05508405,0,-947.852325,-5325.124215
24.239745,-0.257813,0,-351.043477,-3509.270187,-3.05508405,0,-1053.130431,-10527.810561
24.249709,-0.257813,0,-356.63974,-559.626363,-3.05508405,0,-1069.91922,-1678.879089
24.259726,-0.320313,-6.25,-371.968457,-1532.871671,-3.79570905,-74.0625,-1115.905371,-4598.615013
24.269746,-0.320313,0,-395.741818,-2377.336096,-3.79570905,0,-1187.225454,-7132.008288
24.279732,-0.34375,-2.34375,-439.068297,-4332.647904,-4.0734375,-27.7734375,-1317.204891,-12997.943712
24.289723,-0.34375,0,-474.023512,-3495.521449,-4.0734375,0,-1422.070536,-10486.564347
24.299726,-0.40625,-6.25,-499.126529,-2510.301701,-4.8140625,-74.0625,-1497.379587,-7530.905103
24.309744,-0.40625,0,-513.228464,-1410.193508,-4.8140625,0,-1539.685392,-4230.580524
24.31973,-0.421875,-1.5625,-572.164211,-5893.574748,-4.99921875,-18.515625,-1716.492633,-17680.724244
24.33012,-0.421875,0,-603.791813,-3162.760145,-4.99921875,0,-1811.375439,-9488.280435
24.339705,-0.4375,-1.5625,-639.243136,-3545.132354,-5.184375,-18.515625,-1917.729408,-10635.397062
24.349735,-0.4375,0,-656.685054,-1744.191772,-5.184375,0,-1970.055162,-5232.575316
24.359771,-0.4375,0,-671.975271,-1529.021746,-5.184375,0,-2015.925813,-4587.065238
24.369993,-0.4375,0,-699.839037,-2786.376571,-5.184375,0,-2099.517111,-8359.129713
24.379717,-0.4375,0,-695.870011,396.902554,-5.184375,0,-2087.610033,1190.707662
24.390007,-0.4375,0,-705.492257,-962.224574,-5.184375,0,-2116.476771,-2886.673722
24.39972,-0.46875,-3.125,-707.613926,-212.166862,-5.5546875,-37.03125,-2122.841778,-636.500586
24.411046,-0.46875,0,-709.144417,-153.049142,-5.5546875,0,-2127.433251,-459.147426
24.419748,-0.484375,-1.5625,-744.269128,-3512.471046,-5.73984375,-18.515625,-2232.807384,-10537.413138
24.430466,-0.484375,0,-764.906108,-2063.698006,-5.73984375,0,-2294.718324,-6191.094018
24.439734,-0.523438,-3.90625,-785.237534,-2033.142658,-6.2027403,-46.2890625,-2355.712602,-6099.427974
24.449811,-0.523438,0,-780.944943,429.259097,-6.2027403,0,-2342.834829,1287.777291
24.45974,-0.554688,-3.125,-814.597589,-3365.264541,-6.5730528,-37.03125,-2443.792767,-10095.793623
24.470177,-0.554688,0,-834.028357,-1943.076817,-6.5730528,0,-2502.085071,-5829.230451
24.479723,-0.585938,-3.125,-875.388454,-4136.009666,-6.9433653,-37.03125,-2626.165362,-12408.028998
24.489866,-0.585938,0,-858.922053,1646.64008,-6.9433653,0,-2576.766159,4939.92024
24.499736,-0.601563,-1.5625,-919.32889,-6040.683709,-7.12852155,-18.515625,-2757.98667,-18122.051127
24.509862,-0.601563,0,-925.540284,-621.139423,-7.12852155,0,-2776.620852,-1863.418269
24.519746,-0.617188,-1.5625,-960.384154,-3484.386952,-7.3136778,-18.515625,-2881.152462,-10453.160856
24.529949,-0.617188,0,-956.251494,413.265952,-7.3136778,0,-2868.754482,1239.797856
24.539709,-0.632813,-1.5625,-979.67181,-2342.03158,-7.49883405,-18.515625,-2939.01543,-7026.09474
24.549947,-0.632813,0,-995.817566,-1614.575628,-7.49883405,0,-2987.452698,-4843.726884
24.559711,-0.65625,-2.34375,-1009.642082,-1382.451566,-7.7765625,-27.7734375,-3028.926246,-4147.354698
24.569743,-0.65625,0,-1024.222871,-1458.078901,-7.7765625,0,-3072.668613,-4374.236703
24.579712,-0.65625,0,-1058.257051,-3403.417974,-7.7765625,0,-3174.771153,-10210.253922
24.589924,-0.65625,0,-1034.072695,2418.435533,-7.7765625,0,-3102.218085,7255.306599
24.599728,-0.671875,-1.5625,-1050.696086,-1662.339085,-7.96171875,-18.515625,-3152.088258,-4987.017255
24.609856,-0.671875,0,-1101.079057,-5038.297132,-7.96171875,0,-3303.237171,-15114.891396
24.619738,-0.6875,-1.5625,-1090.928926,1015.01315,-8.146875,-18.515625,-3272.786778,3045.03945
24.629863,-0.6875,0,-1112.347052,-2141.81263,-8.146875,0,-3337.041156,-6425.43789
24.639741,-0.75,-6.25,-1132.823563,-2047.651045,-8.8875,-74.0625,-3398.470689,-6142.953135
24.64984,-0.75,0,-1119.444755,1337.880733,-8.8875,0,-3358.334265,4013.642199
24.65973,-0.765625,-1.5625,-1152.870648,-3342.589251,-9.07265625,-18.515625,-3458.611944,-10027.767753
24.670095,-0.765625,0,-1191.540066,-3866.941762,-9.07265625,0,-3574.620198,-11600.825286
24.679715,-0.804688,-3.90625,-1193.175039,-163.497324,-9.5355528,-46.2890625,-3579.525117,-490.491972
24.689873,-0.804688,0,-1235.406758,-4223.17189,-9.5355528,0,-3706.220274,-12669.51567
24.699739,-0.820313,-1.5625,-1266.30366,-3089.690194,-9.72070905,-18.515625,-3798.91098,-9269.070582
24.709739,-0.820313,0,-1292.156609,-2585.294976,-9.72070905,0,-3876.469827,-7755.884928
24.719731,-0.820313,0,-1274.697259,1745.934998,-9.72070905,0,-3824.091777,5237.804994
24.729796,-0.820313,0,-1337.255951,-6255.869139,-9.72070905,0,-4011.767853,-18767.607417
24.739729,-0.835938,-1.5625,-1326.347901,1090.804973,-9.9058653,-18.515625,-3979.043703,3272.414919
24.749703,-0.835938,0,-1356.852103,-3050.420207,-9.9058653,0,-4070.556309,-9151.260621
24.759726,-0.835938,0,-1375.421223,-1856.911963,-9.9058653,0,-4126.263669,-5570.735889
24.769943,-0.835938,0,-1363.419456,1200.176675,-9.9058653,0,-4090.258368,3600.530025
24.77974,-0.835938,0,-1339.584729,2383.472726,-9.9058653,0,-4018.754187,7150.418178
24.790033,-0.835938,0,-1367.61488,-2803.015092,-9.9058653,0,-4102.84464,-8409.045276
24.799735,-0.867188,-3.125,-1372.683596,-506.871678,-10.2761778,-37.03125,-4118.050788,-1520.615034
24.809807,-0.867188,0,-1406.766547,-3408.295066,-10.2761778,0,-4220.299641,-10224.885198
24.819737,-0.882813,-1.5625,-1391.497948,1526.859955,-10.46133405,-18.515625,-4174.493844,4580.579865
24.829766,-0.882813,0,-1407.75674,-1625.879209,-10.46133405,0,-4223.27022,-4877.637627
24.839737,-0.929688,-4.6875,-1384.178836,2357.790373,-11.0168028,-55.546875,-4152.536508,7073.371119
24.849723,-0.929688,0,-1437.917895,-5373.905898,-11.0168028,0,-4313.753685,-16121.717694
24.859736,-0.945313,-1.5625,-1437.711164,20.673106,-11.20195905,-18.515625,-4313.133492,62.019318
24.869742,-0.945313,0,-1505.457283,-6774.611882,-11.20195905,0,-4516.371849,-20323.835646
24.879735,-0.96875,-2.34375,-1520.218912,-1476.162887,-11.4796875,-27.7734375,-4560.656736,-4428.488661
24.889807,-0.96875,0,-1494.991778,2522.713398,-11.4796875,0,-4484.975334,7568.140194
24.89972,-0.984375,-1.5625,-1516.530179,-2153.840141,-11.66484375,-18.515625,-4549.590537,-6461.520423
24.909997,-0.984375,0,-1563.11059,-4658.041112,-11.66484375,0,-4689.33177,-13974.123336
24.919719,-1,-1.5625,-1616.161616,-5305.102609,-11.85,-18.515625,-4848.484848,-15915.307827
24.930044,-1,0,-1555.330897,6083.071951,-11.85,0,-4665.992691,18249.215853
24.939737,-1,0,-1598.210005,-4287.910815,-11.85,0,-4794.630015,-12863.732445
24.949916,-1,0,-1645.007403,-4679.739774,-11.85,0,-4935.022209,-14039.219322
24.959725,-1,0,-1613.293539,3171.386377,-11.85,0,-4839.880617,9514.159131
24.969967,-1,0,-1651.664052,-3837.051277,-11.85,0,-4954.992156,-11511.153831
24.979743,-1,0,-1593.117731,5854.632013,-11.85,0,-4779.353193,17563.896039
24.989833,-1,0,-1645.684193,-5256.64618,-11.85,0,-4937.052579,-15769.93854
24.999755,-1,0,-1600.384092,4530.010102,-11.85,0,-4801.152276,13590.030306
25.009726,-1,0,-1635.055592,-3467.149971,-11.85,0,-4905.166776,-10401.449913
25.019758,-1,0,-1627.736632,731.895968,-11.85,0,-4883.209896,2195.687904
25.029783,-1,0,-1622.454774,528.185814,-11.85,0,-4867.364322,1584.557442
25.03973,-1,0,-1629.99185,-753.707597,-11.85,0,-4889.97555,-2261.122791
25.049838,-1,0,-1630.124705,-13.28545,-11.85,0,-4890.374115,-39.85635
25.059729,-1,0,-1600,3012.470454,-11.85,0,-4800,9037.411362
25.070006,-1,0,-1648.261085,-4826.108456,-11.85,0,-4944.783255,-14478.325368
25.079733,-1,0,-1589.825119,5843.596532,-11.85,0,-4769.475357,17530.789596
25.089856,-1,0,-1657.687526,-6786.240666,-11.85,0,-4973.062578,-20358.721998
25.099742,-1,0,-1636.259511,2142.801514,-11.85,0,-4908.778533,6428.404542
25.109852,-1,0,-1596.806387,3945.312353,-11.85,0,-4790.419161,11835.937059
25.119729,-1,0,-1617.337862,-2053.147465,-11.85,0,-4852.013586,-6159.442395
25.130257,-1,0,-1645.142716,-2780.485425,-11.85,0,-4935.428148,-8341.456275
25.139731,-1,0,-1662.234043,-1709.132642,-11.85,0,-4986.702129,-5127.397926
25.149694,-1,0,-1603.334937,5889.910588,-11.85,0,-4810.004811,17669.731764
25.159737,-1,0,-1627.471723,-2413.678601,-11.85,0,-4882.415169,-7241.035803
25.170074,-1,0,-1633.319722,-584.799966,-11.85,0,-4899.959166,-1754.399898
25.179732,-1,0,-1633.319722,0,-11.85,0,-4899.959166,0
25.189872,-1,0,-1609.269392,2405.033064,-11.85,0,-4827.808176,7215.099192
25.199718,-1,0,-1629.859017,-2058.96255,-11.85,0,-4889.577051,-6176.88765
25.209962,-1,0,-1635.456701,-559.768409,-11.85,0,-4906.370103,-1679.305227
25.219742,-1,0,-1666.527789,-3107.108807,-11.85,0,-4999.583367,-9321.326421
25.229771,-1,0,-1630.922287,3560.55028,-11.85,0,-4892.766861,10681.65084
25.239749,-1,0,-1662.648599,-3172.631267,-11.85,0,-4987.945797,-9517.893801
25.249856,-1,0,-1607.329422,5531.917705,-11.85,0,-4821.988266,16595.753115
25.259733,-1,0,-1608.622215,-129.279291,-11.85,0,-4825.866645,-387.837873
25.269844,-1,0,-1655.903295,-4728.108017,-11.85,0,-4967.709885,-14184.324051
25.279728,-1,0,-1629.062475,2684.08207,-11.85,0,-4887.187425,8052.24621
25.289801,-1,0,-1636.929121,-786.664642,-11.85,0,-4910.787363,-2359.993926
25.299738,-1,0,-1620.482904,1644.621706,-11.85,0,-4861.448712,4933.865118
25.309903,-1,0,-1648.532806,-2804.99019,-11.85,0,-4945.598418,-8414.97057
25.319723,-1,0,-1626.280696,2225.210975,-11.85,0,-4878.842088,6675.632925
25.330096,-1,0,-1673.920321,-4763.962534,-11.85,0,-5021.760963,-14291.887602
25.339741,-1,0,-1644.872111,2904.82102,-11.85,0,-4934.616333,8714.46306
25.349955,-1,0,-1671.262639,-2639.052773,-11.85,0,-5013.787917,-7917.158319
25.359741,-1,0,-1651.527663,1973.497584,-11.85,0,-4954.582989,5920.492752
25.369741,-1,0,-1630.390479,2113.718457,-11.85,0,-4891.171437,6341.155371
25.379749,-1,0,-1592.99084,3739.963822,-11.85,0,-4778.97252,11219.891466
25.38977,-1,0,-1609.787508,-1679.666775,-11.85,0,-4829.362524,-5039.000325
25.399734,-1,0,-1603.592046,619.546187,-11.85,0,-4810.776138,1858.638561
25.410869,-1,0,-1606.554743,-296.269717,-11.85,0,-4819.664229,-888.809151
25.419761,-1,0,-1597.826955,872.778801,-11.85,0,-4793.480865,2618.336403
25.429787,-1,0,-1627.07452,-2924.756467,-11.85,0,-4881.22356,-8774.269401
25.439745,-1,0,-1618.384852,868.96681,-11.85,0,-4855.154556,2606.90043
25.449798,-1,0,-1626.545218,-816.036604,-11.85,0,-4879.635654,-2448.109812
25.459743,-1,0,-1642.845408,-1630.019029,-11.85,0,-4928.536224,-4890.057087
25.470011,-1,0,-1623.640201,1920.520692,-11.85,0,-4870.920603,5761.562076
25.479729,-1,0,-1638.672675,-1503.24738,-11.85,0,-4916.018025,-4509.74214
25.490036,-1,0,-1660.577881,-2190.520597,-11.85,0,-4981.733643,-6571.561791
25.49973,-1,0,-1641.901322,1867.655937,-11.85,0,-4925.703966,5602.967811
25.509771,-1,0,-1665.695011,-2379.368951,-11.85,0,-4997.085033,-7138.106853
25.51973,-1,0,-1648.532806,1716.220544,-11.85,0,-4945.598418,5148.661632
25.53006,-1,0,-1606.683805,4184.900118,-11.85,0,-4820.051415,12554.700354
25.539719,-1,0,-1592.356688,1432.711673,-11.85,0,-4777.070064,4298.135019
25.549963,-1,0,-1629.859017,-3750.23293,-11.85,0,-4889.577051,-11250.69879
25.559754,-1,0,-1600.512164,2934.68533,-11.85,0,-4801.536492,8804.05599
25.570008,-1,0,-1617.992072,-1747.990795,-11.85,0,-4853.976216,-5243.972385
25.579735,-1,0,-1595.277977,2271.409465,-11.85,0,-4785.833931,6814.228395
25.589979,-1,0,-1623.113131,-2783.51538,-11.85,0,-4869.339393,-8350.54614
25.599711,-1,0,-1614.074732,903.839933,-11.85,0,-4842.224196,2711.519799
25.610031,-1,0,-1631.32137,-1724.663865,-11.85,0,-4893.96411,-5173.991595
25.619731,-1,0,-1640.419948,-909.85772,-11.85,0,-4921.259844,-2729.57316
25.629792,-1,0,-1620.351616,2006.833121,-11.85,0,-4861.054848,6020.499363
25.639736,-1,0,-1642.305797,-2195.418104,-11.85,0,-4926.917391,-6586.254312
25.649913,-1,0,-1669.449082,-2714.328446,-11.85,0,-5008.347246,-8142.985338
25.659726,-1,0,-1637.867497,3158.158528,-11.85,0,-4913.602491,9474.475584
25.669987,-1,0,-1669.867246,-3199.974903,-11.85,0,-5009.601738,-9599.924709
25.67973,-1,0,-1647.989453,2187.779269,-11.85,0,-4943.968359,6563.337807
25.689963,-1,0,-1644.331168,365.828457,-11.85,0,-4932.993504,1097.485371
25.699748,-1,0,-1591.72304,5260.812811,-11.85,0,-4775.16912,15782.438433
25.71008,-1,0,-1628.001628,-3627.858781,-11.85,0,-4884.004884,-10883.576343
25.719748,-1,0,-1596.806387,3119.524078,-11.85,0,-4790.419161,9358.572234
25.729773,-1,0,-1650.982334,-5417.594726,-11.85,0,-4952.947002,-16252.784178
25.739737,-1,0,-1595.023527,5595.880789,-11.85,0,-4785.070581,16787.642367
25.750053,-1,0,-1620.351616,-2532.80897,-11.85,0,-4861.054848,-7598.42691
25.759742,-1,0,-1612.123166,822.845009,-11.85,0,-4836.369498,2468.535027
25.770042,-1,0,-1625.884074,-1376.090826,-11.85,0,-4877.652222,-4128.272478
25.779741,-1,0,-1635.858008,-997.393306,-11.85,0,-4907.574024,-2992.179918
25.789938,-1,0,-1621.008267,1484.974038,-11.85,0,-4863.024801,4454.922114
25.799732,-1,0,-1642.036125,-2102.785765,-11.85,0,-4926.108375,-6308.357295
25.809981,-1,0,-1673.220112,-3118.398731,-11.85,0,-5019.660336,-9355.196193
25.81973,-1,0,-1642.710472,3050.963983,-11.85,0,-4928.131416,9152.891949
25.830083,-1,0,-1670.146138,-2743.566551,-11.85,0,-5010.438414,-8230.699653
25.839732,-1,0,-1647.310765,2283.537261,-11.85,0,-4941.932295,6850.611783
25.849754,-1,0,-1628.929793,1838.097205,-11.85,0,-4886.789379,5514.291615
